,postcodes,names,distance,type_major,type_minor
19041,TW11,Tower of London,20145,entertainment,Castle
19042,TW11,William Hogarth Statue,9316,entertainment,Outdoor Sculpture
19043,TW11,Paddington Recreation Athletics Track,15265,entertainment,Track Stadium
19044,TW11,Victoria and Albert Museum (V&A),13768,entertainment,Art Museum
19045,TW11,Imperial War Museum,17526,entertainment,History Museum
19046,TW11,Elizabeth Tower (Big Ben) (Big Ben (Elizabeth Tower)),16798,entertainment,Monument / Landmark
19047,TW11,Southbank Centre,17545,entertainment,Performing Arts Venue
19048,TW11,Old Royal Naval College,23705,entertainment,Historic Site
19049,TW11,Cutty Sark,23423,entertainment,History Museum
19050,TW11,Royal Observatory,23852,entertainment,Observatory
19051,TW11,Science Museum,13694,entertainment,Science Museum
19052,TW11,Museum of London,19488,entertainment,History Museum
19053,TW11,Natural History Museum,13522,entertainment,Science Museum
19054,TW11,Hampton Court Palace,2457,entertainment,Palace
19055,TW11,National Maritime Museum,23655,entertainment,History Museum
19056,TW11,Tate Britain,16096,entertainment,Art Museum
19057,TW11,Somerset House,17779,entertainment,Event Space
19058,TW11,The O2 Arena,24954,entertainment,Music Venue
19059,TW11,Barbican Centre,19721,entertainment,Performing Arts Venue
19060,TW11,Cricket Pitch,8108,entertainment,Cricket Ground
19061,TW11,Somerset House Studios,17832,entertainment,Exhibit
19062,TW11,Horniman Museum and Gardens,19028,entertainment,Museum
19063,TW11,Thorpe Park,12757,entertainment,Theme Park
19064,TW11,Warner Bros. Studios Leavesden,30367,entertainment,Film Studio
19065,TW11,Stamford Bridge,11814,entertainment,Soccer Stadium
19066,TW11,Battersea Power Station,14587,entertainment,Historic Site
19067,TW11,ODEON BFI IMAX,17704,entertainment,Movie Theater
19068,TW11,Cineworld,23494,entertainment,Multiplex
19069,TW11,Emirates Stadium,21328,entertainment,Soccer Stadium
19070,TW11,Painted Hall,23638,entertainment,Museum
19071,TW11,Chiswick House & Gardens,8418,entertainment,Historic Site
19072,TW11,Queens Yard,25211,entertainment,Art Gallery
19073,TW11,180 The Strand,18060,entertainment,Art Gallery
19074,TW11,Regent's Park Open Air Theatre,16937,entertainment,Theater
19075,TW11,Marble Arch,15671,entertainment,Monument / Landmark
19076,TW11,Alexandra Palace,23502,entertainment,Palace
19077,TW11,Fulham Palace,9650,entertainment,Historic Site
19078,TW11,Platform 9¾,18804,entertainment,General Entertainment
19079,TW11,Kensington Palace,13511,entertainment,Palace
19080,TW11,Millennium Leisure Park,25173,entertainment,General Entertainment
19081,TW11,LEGOLAND Windsor Resort,22316,entertainment,Theme Park
19082,TW11,Hogarth's House,9005,entertainment,Art Museum
19083,TW11,Two Temple Place,18155,entertainment,History Museum
19084,TW11,Royale Leisure Park,11743,entertainment,General Entertainment
19085,TW11,Hampstead Theatre,17253,entertainment,Theater
19086,TW11,Bushy Park,912,outdoors,Park
19087,TW11,Richmond Park,4411,outdoors,Park
19088,TW11,Trafalgar Square,17018,outdoors,Plaza
19089,TW11,Kensington Gardens,14016,outdoors,Park
19090,TW11,Piccadilly Circus,16757,outdoors,Plaza
19091,TW11,Chelsea Bridge,14438,outdoors,Bridge
19092,TW11,Hyde Park,15057,outdoors,Park
19093,TW11,Queen Elizabeth Olympic Park,25703,outdoors,Park
19094,TW11,Clapham Common,13248,outdoors,Park
19095,TW11,"Royal Botanic Gardens (Royal Botanic Gardens, Kew)",6406,outdoors,Botanical Garden
19096,TW11,St James's Park,16447,outdoors,Park
19097,TW11,London Fields Lido,22978,outdoors,Pool
19098,TW11,The London Eye,17245,outdoors,Scenic Lookout
19099,TW11,St Katharine Docks,20461,outdoors,Harbor / Marina
19100,TW11,Alexandra Park,23593,outdoors,Park
19101,TW11,Tower Bridge,20067,outdoors,Bridge
19102,TW11,Primrose Hill,17437,outdoors,Park
19103,TW11,Hampstead Heath,19342,outdoors,Park
19104,TW11,Victoria Park,23937,outdoors,Park
19105,TW11,Regent's Park,17149,outdoors,Park
19106,TW11,Greenwich Park,23974,outdoors,Park
19107,TW11,Buckingham Palace,15717,outdoors,Palace
19108,TW11,Haven Green,10390,outdoors,Park
19109,TW11,Highbury Fields,21228,outdoors,Park
19110,TW11,London Fields,22936,outdoors,Park
19111,TW11,Shoreditch Park,21059,outdoors,Park
19112,TW11,Tooting Bec Common,13431,outdoors,Park
19113,TW11,Finsbury Park,22860,outdoors,Park
19114,TW11,Holland Park,12522,outdoors,Park
19115,TW11,Clissold Park,22813,outdoors,Park
19116,TW11,Battersea Park,13697,outdoors,Park
19117,TW11,Festival Terrace,17509,outdoors,Pedestrian Plaza
19118,TW11,Wimbledon Park,8995,outdoors,Park
19119,TW11,Brockwell Park,16100,outdoors,Park
19120,TW11,Chiswick House & Gardens,8418,outdoors,Historic Site
19121,TW11,Nova,15439,outdoors,Pedestrian Plaza
19122,TW1,Where Magic Happens,13200,restaurants,Caribbean Restaurant
19123,TW1,EL&N,12308,restaurants,Café
19124,TW1,The Coffee Bar,12249,restaurants,Coffee Shop
19125,TW1,L'ETO Caffè,11752,restaurants,Café
19126,TW1,North Audley Cantine (NAC),13550,restaurants,French Restaurant
19127,TW1,EL&N,13316,restaurants,Café
19128,TW1,JOE & THE JUICE,13595,restaurants,Juice Bar
19129,TW1,Novikov,13917,restaurants,Asian Restaurant
19130,TW1,Richoux,13493,restaurants,Café
19131,TW1,Din Tai Fung,15309,restaurants,Dumpling Restaurant
19132,TW1,Fortnum & Mason,14204,restaurants,Department Store
19133,TW1,Fait Maison,10910,restaurants,Mediterranean Restaurant
19134,TW1,% Arabica,15276,restaurants,Coffee Shop
19135,TW1,Harry's Dolce Vita,12260,restaurants,Italian Restaurant
19136,TW1,Drunch,14005,restaurants,Café
19137,TW1,L'ETO Caffè,12584,restaurants,Café
19138,TW1,Wing Fu,17262,restaurants,Chinese Restaurant
19139,TW1,Ozone Coffee Roasters,18235,restaurants,Coffee Shop
19140,TW1,Pear Tree Cafe,12193,restaurants,Café
19141,TW1,Beit El Zaytoun,10333,restaurants,Middle Eastern Restaurant
19142,TW1,Chelsea Bridge Burger,12432,restaurants,Burger Joint
19143,TW1,The Monocle Café,13851,restaurants,Café
19144,TW1,Cobham Services (Extra),17130,restaurants,Rest Area
19145,TW1,EL&N,13755,restaurants,Café
19146,TW1,Shoreditch Grind,18224,restaurants,Coffee Shop
19147,TW1,De Beauvoir Deli,19269,restaurants,Deli / Bodega
19148,TW1,Starbucks,15139,restaurants,Coffee Shop
19149,TW1,The Old Brewery,21955,restaurants,Brewery
19150,TW1,Caravan King's Cross,16573,restaurants,Breakfast Spot
19151,TW1,Chapati & Karak,12017,restaurants,Café
19152,TW1,Dishoom,18836,restaurants,Indian Restaurant
19153,TW1,Circolo Popolare by Big Mamma,14978,restaurants,Italian Restaurant
19154,TW1,Dishoom,16594,restaurants,Indian Restaurant
19155,TW1,Sketch,14262,restaurants,Modern European Restaurant
19156,TW1,BOXPARK Shoreditch,18815,restaurants,Shopping Mall
19157,TW1,Plaza Pastor,16520,restaurants,Mexican Restaurant
19158,TW1,Pavilion Cafe,21384,restaurants,Café
19159,TW1,The Walton Village,9850,restaurants,Restaurant
19160,TW1,Byron,15509,restaurants,Burger Joint
19161,TW1,Kingly Court,14425,restaurants,Food Court
19162,TW1,Ladurée,15371,restaurants,Dessert Shop
19163,TW1,Amazonico,13891,restaurants,South American Restaurant
19164,TW1,Sexy Fish,13907,restaurants,Seafood Restaurant
19165,TW1,Le Relais de Venise L’Entrecôte,14015,restaurants,French Restaurant
19166,TW1,COYA London,13438,restaurants,Latin American Restaurant
19167,TW1,Freej Swailh,12220,restaurants,Middle Eastern Restaurant
19168,TW1,Drunch,14199,restaurants,Restaurant
19169,TW1,Jean Georges,13647,restaurants,French Restaurant
19170,TW1,Ferdi,13630,restaurants,Restaurant
19171,TW1,The Elysee Restaurant and Roof Garden,15088,restaurants,Greek Restaurant
19172,TW1,Borough Market,17109,grocery,Farmers Market
19173,TW1,Sainsbury's,9443,grocery,Supermarket
19174,TW1,Greenwich Market,21863,grocery,Market
19175,TW1,Sainsbury's,19506,grocery,Supermarket
19176,TW1,Mercato Metropolitano,16332,grocery,Street Food Gathering
19177,TW1,Whole Foods Market,10748,grocery,Grocery Store
19178,TW1,Fortnum & Mason,14204,grocery,Department Store
19179,TW1,Sainsbury's,3048,grocery,Supermarket
19180,TW1,Tesco Extra,19634,grocery,Supermarket
19181,TW1,Tesco Express,7146,grocery,Grocery Store
19182,TW1,Waitrose & Partners,14558,grocery,Supermarket
19183,TW1,Sainsbury's,20311,grocery,Supermarket
19184,TW1,Tesco Express,14156,grocery,Grocery Store
19185,TW1,Asda,21862,grocery,Supermarket
19186,TW1,Waitrose & Partners,9479,grocery,Supermarket
19187,TW1,Tesco Express,18550,grocery,Grocery Store
19188,TW1,Tesco,23174,grocery,Supermarket
19189,TW1,Tesco Extra,27158,grocery,Supermarket
19190,TW1,Sainsbury's Local,14165,grocery,Grocery Store
19191,TW1,Asda,16674,grocery,Supermarket
19192,TW1,Sainsbury's,16060,grocery,Supermarket
19193,TW1,Waitrose & Partners,16001,grocery,Supermarket
19194,TW1,Asda,9529,grocery,Supermarket
19195,TW1,Sainsbury's,19994,grocery,Supermarket
19196,TW1,Waitrose & Partners,7139,grocery,Supermarket
19197,TW1,Waitrose & Partners,21431,grocery,Supermarket
19198,TW1,Sainsbury's,16223,grocery,Supermarket
19199,TW1,Sainsbury's,17509,grocery,Supermarket
19200,TW1,Sainsbury's,13339,grocery,Supermarket
19201,TW1,Waitrose & Partners,17517,grocery,Supermarket
19202,TW1,Waitrose & Partners,17784,grocery,Supermarket
19203,TW1,Tesco,26870,grocery,Supermarket
19204,TW1,Morrisons,7320,grocery,Supermarket
19205,TW1,Sainsbury's,24410,grocery,Supermarket
19206,TW1,Oseyo Shop,15027,grocery,Supermarket
19207,TW1,Tesco Extra,23301,grocery,Supermarket
19208,TW1,Sainsbury's,13704,grocery,Supermarket
19209,TW1,Tesco,17488,grocery,Supermarket
19210,TW1,Sainsbury's,12710,grocery,Supermarket
19211,TW1,Morrisons,24056,grocery,Supermarket
19212,TW1,Sainsbury's,19819,grocery,Supermarket
19213,TW1,Sainsbury's,12857,grocery,Supermarket
19214,TW1,Sainsbury's,11744,grocery,Supermarket
19215,TW1,Waitrose & Partners,14049,grocery,Supermarket
19216,TW1,Sainsbury's,6247,grocery,Supermarket
19217,TW1,Asda,24415,grocery,Supermarket
19218,TW1,Sainsbury's,21115,grocery,Supermarket
19219,TW1,Waitrose & Partners,18720,grocery,Supermarket
19220,TW1,Tesco Extra,23055,grocery,Supermarket
19221,TW1,Southbank Centre Food Market,15463,grocery,Street Food Gathering
19222,TW1,Novikov,13917,nightlife,Asian Restaurant
19223,TW1,360 Lounge,11942,nightlife,Hookah Bar
19224,TW1,The Edmund Halley (Wetherspoon),23019,nightlife,Pub
19225,TW1,Sky Garden,17789,nightlife,Scenic Lookout
19226,TW1,Harry's Dolce Vita,12260,nightlife,Italian Restaurant
19227,TW1,Drunch,14005,nightlife,Café
19228,TW1,Duke Of York,19502,nightlife,Pub
19229,TW1,"River Terrace, Riverside Studios",7711,nightlife,Beer Garden
19230,TW1,Cutty Sark Tavern,22544,nightlife,Pub
19231,TW1,Leadbelly's,19553,nightlife,Bar
19232,TW1,The Barrel Vault (Wetherspoon),16345,nightlife,Pub
19233,TW1,Beer Merchants Tap,23094,nightlife,Beer Bar
19234,TW1,Founder's Arms,16548,nightlife,Pub
19235,TW1,BrewDog Tower Hill,17907,nightlife,Beer Bar
19236,TW1,Shoreditch House,18857,nightlife,Social Club
19237,TW1,Shoreditch Grind,18224,nightlife,Coffee Shop
19238,TW1,The Canonbury Tavern,18732,nightlife,Pub
19239,TW1,The Old Brewery,21955,nightlife,Brewery
19240,TW1,Boulevard,13843,nightlife,Café
19241,TW1,Sketch,14262,nightlife,Modern European Restaurant
19242,TW1,London's Pride,9227,nightlife,Bar
19243,TW1,German Gymnasium,16385,nightlife,Modern European Restaurant
19244,TW1,Sky Pod Bar,17793,nightlife,Cocktail Bar
19245,TW1,Mikkeller Brewpub London,16942,nightlife,Bar
19246,TW1,B Bistro,13873,nightlife,Hookah Bar
19247,TW1,The Shakespeare,13227,nightlife,Pub
19248,TW1,The Albert,13881,nightlife,Pub
19249,TW1,The Hari Bar & Garden Terrace,12581,nightlife,Cocktail Bar
19250,TW1,Cavendish,14725,nightlife,Other Nightlife
19251,TW1,White City House,9468,nightlife,Social Club
19252,TW1,The Plough & Harrow (Wetherspoon),7834,nightlife,Pub
19253,TW1,Drunch,14199,nightlife,Restaurant
19254,TW1,The People's Park Tavern,22099,nightlife,Pub
19255,TW1,Annabel's,13764,nightlife,Lounge
19256,TW1,Mikkeller Bar London,18973,nightlife,Beer Bar
19257,TW1,Wolfpack,12595,nightlife,Pub
19258,TW1,Goose Island Brewpub,18684,nightlife,Brewery
19259,TW1,BrewDog Shepherds Bush,8970,nightlife,Beer Bar
19260,TW1,BrewDog Shoreditch,19106,nightlife,Beer Bar
19261,TW1,Circa,14925,nightlife,Gay Bar
19262,TW1,The Elysee Restaurant and Roof Garden,15088,nightlife,Greek Restaurant
19263,TW1,Crate Brewery,23148,nightlife,Brewery
19264,TW1,Mr Fogg’s Residence,13949,nightlife,Bar
19265,TW1,The Brownswood,20306,nightlife,Pub
19266,TW1,Neighbourhood,24212,nightlife,Pub
19267,TW1,The White Hart,20982,nightlife,Pub
19268,TW1,Howling Hops Tank Bar,23108,nightlife,Bar
19269,TW1,Sumosan Twiga,12445,nightlife,Japanese Restaurant
19270,TW1,Buddha-Bar,12445,nightlife,Asian Restaurant
19271,TW1,Harrods Pizzeria & Canti Prosecco Bar,12237,nightlife,Pizza Place
19272,TW1,Chiswick Memorial Club,6194,entertainment,General Entertainment
19273,TW1,British Museum,15519,entertainment,History Museum
19274,TW1,ZSL London Zoo,14931,entertainment,Zoo
19275,TW1,Tate Modern,16629,entertainment,Art Museum
19276,TW1,National Gallery,14859,entertainment,Art Museum
19277,TW1,Tower of London,18140,entertainment,Castle
19278,TW1,William Hogarth Statue,6641,entertainment,Outdoor Sculpture
19279,TW1,Paddington Recreation Athletics Track,12638,entertainment,Track Stadium
19280,TW1,Victoria and Albert Museum (V&A),11536,entertainment,Art Museum
19281,TW1,Elizabeth Tower (Big Ben) (Big Ben (Elizabeth Tower)),14719,entertainment,Monument / Landmark
19282,TW1,Imperial War Museum,15561,entertainment,History Museum
19283,TW1,Museum of London,17323,entertainment,History Museum
19284,TW1,Southbank Centre,15433,entertainment,Performing Arts Venue
19285,TW1,Science Museum,11441,entertainment,Science Museum
19286,TW1,Hampton Court Palace,5225,entertainment,Palace
19287,TW1,Cutty Sark,21850,entertainment,History Museum
19288,TW1,Natural History Museum,11269,entertainment,Science Museum
19289,TW1,Royal Observatory,22354,entertainment,Observatory
19290,TW1,Old Royal Naval College,22133,entertainment,Historic Site
19291,TW1,Tate Britain,14126,entertainment,Art Museum
19292,TW1,National Maritime Museum,22110,entertainment,History Museum
19293,TW1,Somerset House,15610,entertainment,Event Space
19294,TW1,The O2 Arena,23194,entertainment,Music Venue
19295,TW1,Barbican Centre,17545,entertainment,Performing Arts Venue
19296,TW1,Somerset House Studios,15667,entertainment,Exhibit
19297,TW1,Cricket Pitch,5460,entertainment,Cricket Ground
19298,TW1,Thorpe Park,14436,entertainment,Theme Park
19299,TW1,Horniman Museum and Gardens,17962,entertainment,Museum
19300,TW1,Warner Bros. Studios Leavesden,28007,entertainment,Film Studio
19301,TW1,Stamford Bridge,9734,entertainment,Soccer Stadium
19302,TW1,Battersea Power Station,12694,entertainment,Historic Site
19303,TW1,Emirates Stadium,18844,entertainment,Soccer Stadium
19304,TW1,ODEON BFI IMAX,15614,entertainment,Movie Theater
19305,TW1,Cineworld,21633,entertainment,Multiplex
19306,TW1,Queens Yard,23045,entertainment,Art Gallery
19307,TW1,Painted Hall,22069,entertainment,Museum
19308,TW1,Regent's Park Open Air Theatre,14470,entertainment,Theater
19309,TW1,180 The Strand,15882,entertainment,Art Gallery
19310,TW1,Chiswick House & Gardens,5780,entertainment,Historic Site
19311,TW1,Marble Arch,13313,entertainment,Monument / Landmark
19312,TW1,Fulham Palace,7612,entertainment,Historic Site
19313,TW1,Alexandra Palace,20807,entertainment,Palace
19314,TW1,Kensington Palace,11099,entertainment,Palace
19315,TW1,Millennium Leisure Park,23565,entertainment,General Entertainment
19316,TW1,Platform 9¾,16420,entertainment,General Entertainment
19317,TW1,LEGOLAND Windsor Resort,22955,entertainment,Theme Park
19318,TW1,Hogarth's House,6380,entertainment,Art Museum
19319,TW1,Two Temple Place,15998,entertainment,History Museum
19320,TW1,Royale Leisure Park,8928,entertainment,General Entertainment
19321,TW1,Hampstead Theatre,14621,entertainment,Theater
19322,TW1,Richmond Park,3329,outdoors,Park
19323,TW1,"Royal Botanic Gardens (Royal Botanic Gardens, Kew)",3595,outdoors,Botanical Garden
19324,TW1,Bushy Park,3724,outdoors,Park
19325,TW1,Kensington Gardens,11624,outdoors,Park
19326,TW1,Trafalgar Square,14841,outdoors,Plaza
19327,TW1,Piccadilly Circus,14533,outdoors,Plaza
19328,TW1,Chelsea Bridge,12469,outdoors,Bridge
19329,TW1,Hyde Park,12739,outdoors,Park
19330,TW1,Queen Elizabeth Olympic Park,23585,outdoors,Park
19331,TW1,Clapham Common,11786,outdoors,Park
19332,TW1,St James's Park,14304,outdoors,Park
19333,TW1,London Fields Lido,20718,outdoors,Pool
19334,TW1,The London Eye,15153,outdoors,Scenic Lookout
19335,TW1,St Katharine Docks,18483,outdoors,Harbor / Marina
19336,TW1,Alexandra Park,20906,outdoors,Park
19337,TW1,Tower Bridge,18094,outdoors,Bridge
19338,TW1,Primrose Hill,14869,outdoors,Park
19339,TW1,Hampstead Heath,16649,outdoors,Park
19340,TW1,Victoria Park,21781,outdoors,Park
19341,TW1,Regent's Park,14668,outdoors,Park
19342,TW1,Greenwich Park,22476,outdoors,Park
19343,TW1,Haven Green,7614,outdoors,Park
19344,TW1,London Fields,20690,outdoors,Park
19345,TW1,Highbury Fields,18794,outdoors,Park
19346,TW1,Buckingham Palace,13560,outdoors,Palace
19347,TW1,Shoreditch Park,18781,outdoors,Park
19348,TW1,Tooting Bec Common,12365,outdoors,Park
19349,TW1,Finsbury Park,20321,outdoors,Park
19350,TW1,Holland Park,10046,outdoors,Park
19351,TW1,Clissold Park,20352,outdoors,Park
19352,TW1,Battersea Park,11789,outdoors,Park
19353,TW1,Festival Terrace,15396,outdoors,Pedestrian Plaza
19354,TW1,Wimbledon Park,7956,outdoors,Park
19355,TW1,Brockwell Park,14839,outdoors,Park
19356,TW1,Chiswick House & Gardens,5780,outdoors,Historic Site
19357,TW1,Nova,13328,outdoors,Pedestrian Plaza
19358,W3,EL&N,7428,restaurants,Café
19359,W3,EL&N,8036,restaurants,Café
19360,W3,L'ETO Caffè,7056,restaurants,Café
19361,W3,North Audley Cantine (NAC),7919,restaurants,French Restaurant
19362,W3,The Coffee Bar,7400,restaurants,Coffee Shop
19363,W3,JOE & THE JUICE,7906,restaurants,Juice Bar
19364,W3,Novikov,8654,restaurants,Asian Restaurant
19365,W3,Richoux,8023,restaurants,Café
19366,W3,Where Magic Happens,10231,restaurants,Caribbean Restaurant
19367,W3,Din Tai Fung,10008,restaurants,Dumpling Restaurant
19368,W3,Fortnum & Mason,8940,restaurants,Department Store
19369,W3,Fait Maison,6006,restaurants,Mediterranean Restaurant
19370,W3,% Arabica,9943,restaurants,Coffee Shop
19371,W3,Harry's Dolce Vita,7459,restaurants,Italian Restaurant
19372,W3,Drunch,8352,restaurants,Café
19373,W3,L'ETO Caffè,7807,restaurants,Café
19374,W3,Ozone Coffee Roasters,12604,restaurants,Coffee Shop
19375,W3,Pear Tree Cafe,8830,restaurants,Café
19376,W3,Beit El Zaytoun,2511,restaurants,Middle Eastern Restaurant
19377,W3,Chelsea Bridge Burger,8786,restaurants,Burger Joint
19378,W3,De Beauvoir Deli,13060,restaurants,Deli / Bodega
19379,W3,Shoreditch Grind,12543,restaurants,Coffee Shop
19380,W3,Cobham Services (Extra),25005,restaurants,Rest Area
19381,W3,EL&N,8038,restaurants,Café
19382,W3,The Monocle Café,7860,restaurants,Café
19383,W3,Starbucks,10039,restaurants,Coffee Shop
19384,W3,The Old Brewery,18272,restaurants,Brewery
19385,W3,Caravan King's Cross,10192,restaurants,Breakfast Spot
19386,W3,Dishoom,13283,restaurants,Indian Restaurant
19387,W3,Chapati & Karak,7205,restaurants,Café
19388,W3,Dishoom,10180,restaurants,Indian Restaurant
19389,W3,Circolo Popolare by Big Mamma,9282,restaurants,Italian Restaurant
19390,W3,Sketch,8732,restaurants,Modern European Restaurant
